quest_id,source_file,server_source_state,npc_id,trigger_action,actual_path,shown_page,client_visible_action,client_expected,evidence_source,audit_status,fix_status,unresolved_reason
2314,QUEST_Q2314.html,started,204379,31,started + NPC 204379 + 31 -> started + page 2375,2375,39,started + NPC 204379 + 39 must have a compiled route,QUEST_Q2314.html#select5: 拿出食物材料。,VERIFIED,NOT_NEEDED,
2314,QUEST_Q2314.html,started,204379,39,started + NPC 204379 + 39 -> started + page 2716,2716,1008,started + NPC 204379 + 1008 must have a compiled route,QUEST_Q2314.html#select6: 结束对话。,UNRESOLVED,UNRESOLVED,visible client action has no route; client does not prove its response page or state side effect
2314,QUEST_Q2314.html,unaccepted,204379,1007,unaccepted + NPC 204379 + 1007 -> unaccepted + page 4,4,1002,unaccepted + NPC 204379 + 1002 must have a compiled route,QUEST_Q2314.html#ask_quest_accept: 接受。,VERIFIED,NOT_NEEDED,
2314,QUEST_Q2314.html,unaccepted,204379,1007,unaccepted + NPC 204379 + 1007 -> unaccepted + page 4,4,1003,unaccepted + NPC 204379 + 1003 must have a compiled route,QUEST_Q2314.html#ask_quest_accept: 拒绝。,VERIFIED,NOT_NEEDED,
2316,QUEST_Q2316.html,unaccepted,,1002,unaccepted + QUEST_ACTION + 1002 -> started + page 1003,1003,,shown server page must exist in the active client HTML action map,QUEST_Q2316.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
2316,QUEST_Q2316.html,reward,204386,-1,reward + NPC 204386 + -1 -> reward + page 1352,1352,,shown server page must exist in the active client HTML action map,QUEST_Q2316.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
2316,QUEST_Q2316.html,started,204386,31,started + NPC 204386 + 31 -> started + page 2375,2375,1009,started + NPC 204386 + 1009 must have a compiled route,QUEST_Q2316.html#select5: 拿出书,VERIFIED,NOT_NEEDED,
2316,QUEST_Q2316.html,,,,no compiled transition emits this active client page,4,1008,active client page must be emitted before its buttons can be used,QUEST_Q2316.html#ask_quest_accept,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
2317,QUEST_Q2317.html,unaccepted,790020,1002,unaccepted + NPC 790020 + 1002 -> a0b0 + page 1003,1003,1008,a0b0 + NPC 790020 + 1008 must have a compiled route,QUEST_Q2317.html#quest_accept_1: 结束对话。,VERIFIED,NOT_NEEDED,
2317,QUEST_Q2317.html,unaccepted,790020,1003,unaccepted + NPC 790020 + 1003 -> unaccepted + page 1004,1004,1008,unaccepted + NPC 790020 + 1008 must have a compiled route,QUEST_Q2317.html#quest_refuse_1: 结束对话。,VERIFIED,NOT_NEEDED,
2317,QUEST_Q2317.html,complete,790020,31,complete + NPC 790020 + 31 -> complete + page 1011,1011,1012,complete + NPC 790020 + 1012 must have a compiled route,QUEST_Q2317.html#select1: 继续听。,UNRESOLVED,UNRESOLVED,visible client action has no route; client does not prove its response page or state side effect
2317,QUEST_Q2317.html,unaccepted,790020,31,unaccepted + NPC 790020 + 31 -> unaccepted + page 1011,1011,1012,unaccepted + NPC 790020 + 1012 must have a compiled route,QUEST_Q2317.html#select1: 继续听。,VERIFIED,NOT_NEEDED,
2317,QUEST_Q2317.html,unaccepted,790020,1012,unaccepted + NPC 790020 + 1012 -> unaccepted + page 1012,1012,1007,unaccepted + NPC 790020 + 1007 must have a compiled route,QUEST_Q2317.html#select1_1: 继续听。,VERIFIED,NOT_NEEDED,
2317,QUEST_Q2317.html,a6b4,790020,31,a6b4 + NPC 790020 + 31 -> a6b4 + page 1352,1352,1009,a6b4 + NPC 790020 + 1009 must have a compiled route,QUEST_Q2317.html#select2: 报告结果。,VERIFIED,NOT_NEEDED,
2317,QUEST_Q2317.html,complete,790020,1007,complete + NPC 790020 + 1007 -> complete + page 4,4,1002,complete + NPC 790020 + 1002 must have a compiled route,QUEST_Q2317.html#ask_quest_accept: 接受。,UNRESOLVED,UNRESOLVED,visible client action has no route; client does not prove its response page or state side effect
2317,QUEST_Q2317.html,unaccepted,790020,1007,unaccepted + NPC 790020 + 1007 -> unaccepted + page 4,4,1002,unaccepted + NPC 790020 + 1002 must have a compiled route,QUEST_Q2317.html#ask_quest_accept: 接受。,VERIFIED,NOT_NEEDED,
2317,QUEST_Q2317.html,complete,790020,1007,complete + NPC 790020 + 1007 -> complete + page 4,4,1003,complete + NPC 790020 + 1003 must have a compiled route,QUEST_Q2317.html#ask_quest_accept: 拒绝。,UNRESOLVED,UNRESOLVED,visible client action has no route; client does not prove its response page or state side effect
2317,QUEST_Q2317.html,unaccepted,790020,1007,unaccepted + NPC 790020 + 1007 -> unaccepted + page 4,4,1003,unaccepted + NPC 790020 + 1003 must have a compiled route,QUEST_Q2317.html#ask_quest_accept: 拒绝。,VERIFIED,NOT_NEEDED,
2318,QUEST_Q2318.html,unaccepted,204360,1002,unaccepted + NPC 204360 + 1002 -> a0b0c0 + page 1003,1003,1008,a0b0c0 + NPC 204360 + 1008 must have a compiled route,QUEST_Q2318.html#quest_accept_1: 结束对话。,VERIFIED,NOT_NEEDED,
2318,QUEST_Q2318.html,unaccepted,204360,1003,unaccepted + NPC 204360 + 1003 -> unaccepted + page 1004,1004,1008,unaccepted + NPC 204360 + 1008 must have a compiled route,QUEST_Q2318.html#quest_refuse_1: 结束对话。,VERIFIED,NOT_NEEDED,
2318,QUEST_Q2318.html,complete,204360,31,complete + NPC 204360 + 31 -> complete + page 1011,1011,1007,complete + NPC 204360 + 1007 must have a compiled route,QUEST_Q2318.html#select1: 点头。,VERIFIED,NOT_NEEDED,
2318,QUEST_Q2318.html,unaccepted,204360,31,unaccepted + NPC 204360 + 31 -> unaccepted + page 1011,1011,1007,unaccepted + NPC 204360 + 1007 must have a compiled route,QUEST_Q2318.html#select1: 点头。,VERIFIED,NOT_NEEDED,
2318,QUEST_Q2318.html,unaccepted,204360,1012,unaccepted + NPC 204360 + 1012 -> unaccepted + page 1012,1012,,shown server page must exist in the active client HTML action map,QUEST_Q2318.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
2318,QUEST_Q2318.html,a3b3c3,204360,31,a3b3c3 + NPC 204360 + 31 -> a3b3c3 + page 1352,1352,1009,a3b3c3 + NPC 204360 + 1009 must have a compiled route,QUEST_Q2318.html#select2: 报告结果。,VERIFIED,NOT_NEEDED,
2318,QUEST_Q2318.html,complete,204360,1007,complete + NPC 204360 + 1007 -> complete + page 4,4,1002,complete + NPC 204360 + 1002 must have a compiled route,QUEST_Q2318.html#ask_quest_accept: 接受。,UNRESOLVED,UNRESOLVED,visible client action has no route; client does not prove its response page or state side effect
2318,QUEST_Q2318.html,unaccepted,204360,1007,unaccepted + NPC 204360 + 1007 -> unaccepted + page 4,4,1002,unaccepted + NPC 204360 + 1002 must have a compiled route,QUEST_Q2318.html#ask_quest_accept: 接受。,VERIFIED,NOT_NEEDED,
2318,QUEST_Q2318.html,complete,204360,1007,complete + NPC 204360 + 1007 -> complete + page 4,4,1003,complete + NPC 204360 + 1003 must have a compiled route,QUEST_Q2318.html#ask_quest_accept: 拒绝。,UNRESOLVED,UNRESOLVED,visible client action has no route; client does not prove its response page or state side effect
2318,QUEST_Q2318.html,unaccepted,204360,1007,unaccepted + NPC 204360 + 1007 -> unaccepted + page 4,4,1003,unaccepted + NPC 204360 + 1003 must have a compiled route,QUEST_Q2318.html#ask_quest_accept: 拒绝。,VERIFIED,NOT_NEEDED,
2319,QUEST_Q2319.html,unaccepted,730037,1002,unaccepted + NPC 730037 + 1002 -> started + page 1003,1003,1008,started + NPC 730037 + 1008 must have a compiled route,QUEST_Q2319.html#quest_accept_1: 结束对话。,VERIFIED,NOT_NEEDED,
2319,QUEST_Q2319.html,unaccepted,730037,1003,unaccepted + NPC 730037 + 1003 -> unaccepted + page 1004,1004,1008,unaccepted + NPC 730037 + 1008 must have a compiled route,QUEST_Q2319.html#quest_refuse_1: 结束对话。,VERIFIED,NOT_NEEDED,
2319,QUEST_Q2319.html,unaccepted,730037,31,unaccepted + NPC 730037 + 31 -> unaccepted + page 1011,1011,1007,unaccepted + NPC 730037 + 1007 must have a compiled route,QUEST_Q2319.html#select1: 点头。,VERIFIED,NOT_NEEDED,
2319,QUEST_Q2319.html,unaccepted,730037,1012,unaccepted + NPC 730037 + 1012 -> unaccepted + page 1012,1012,,shown server page must exist in the active client HTML action map,QUEST_Q2319.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
2319,QUEST_Q2319.html,started,798105,31,started + NPC 798105 + 31 -> started + page 2375,2375,1009,started + NPC 798105 + 1009 must have a compiled route,QUEST_Q2319.html#select5: 转达卡因多尔的话。,VERIFIED,NOT_NEEDED,
2319,QUEST_Q2319.html,unaccepted,730037,1007,unaccepted + NPC 730037 + 1007 -> unaccepted + page 4,4,1002,unaccepted + NPC 730037 + 1002 must have a compiled route,QUEST_Q2319.html#ask_quest_accept: 接受。,VERIFIED,NOT_NEEDED,
2319,QUEST_Q2319.html,unaccepted,730037,1007,unaccepted + NPC 730037 + 1007 -> unaccepted + page 4,4,1003,unaccepted + NPC 730037 + 1003 must have a compiled route,QUEST_Q2319.html#ask_quest_accept: 拒绝。,VERIFIED,NOT_NEEDED,
2320,QUEST_Q2320.html,unaccepted,204329,1002,unaccepted + NPC 204329 + 1002 -> started + page 1003,1003,1008,started + NPC 204329 + 1008 must have a compiled route,QUEST_Q2320.html#quest_accept_1: 结束对话。,UNRESOLVED,UNRESOLVED,visible client action has no route; client does not prove its response page or state side effect
2320,QUEST_Q2320.html,,,,no compiled transition emits this active client page,1004,1008,active client page must be emitted before its buttons can be used,QUEST_Q2320.html#quest_refuse_1,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
2320,QUEST_Q2320.html,unaccepted,204329,31,unaccepted + NPC 204329 + 31 -> unaccepted + page 1011,1011,1012,unaccepted + NPC 204329 + 1012 must have a compiled route,QUEST_Q2320.html#select1: 继续听。,UNRESOLVED,UNRESOLVED,visible client action has no route; client does not prove its response page or state side effect
2320,QUEST_Q2320.html,,,,no compiled transition emits this active client page,1012,1007,active client page must be emitted before its buttons can be used,QUEST_Q2320.html#select1_1,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
2320,QUEST_Q2320.html,started,204329,31,started + NPC 204329 + 31 -> started + page 2375,2375,39,started + NPC 204329 + 39 must have a compiled route,QUEST_Q2320.html#select5: 拿出古代的物品。,VERIFIED,NOT_NEEDED,
2320,QUEST_Q2320.html,started,204329,39,started + NPC 204329 + 39 -> started + page 2716,2716,1008,started + NPC 204329 + 1008 must have a compiled route,QUEST_Q2320.html#select6: 结束对话。,UNRESOLVED,UNRESOLVED,visible client action has no route; client does not prove its response page or state side effect
2320,QUEST_Q2320.html,unaccepted,204329,1007,unaccepted + NPC 204329 + 1007 -> unaccepted + page 4,4,1002,unaccepted + NPC 204329 + 1002 must have a compiled route,QUEST_Q2320.html#ask_quest_accept: 接受。,VERIFIED,NOT_NEEDED,
2320,QUEST_Q2320.html,unaccepted,204329,1007,unaccepted + NPC 204329 + 1007 -> unaccepted + page 4,4,1003,unaccepted + NPC 204329 + 1003 must have a compiled route,QUEST_Q2320.html#ask_quest_accept: 拒绝。,VERIFIED,NOT_NEEDED,
2321,QUEST_Q2321.html,unaccepted,,1002,unaccepted + QUEST_ACTION + 1002 -> started + page 1003,1003,,shown server page must exist in the active client HTML action map,QUEST_Q2321.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
2321,QUEST_Q2321.html,reward,790018,-1,reward + NPC 790018 + -1 -> reward + page 1352,1352,1353,reward + NPC 790018 + 1353 must have a compiled route,QUEST_Q2321.html#select2: 把褪色的信给他看。,UNRESOLVED,UNRESOLVED,visible client action has no route; client does not prove its response page or state side effect
2321,QUEST_Q2321.html,started,204225,31,started + NPC 204225 + 31 -> started + page 1352,1352,1353,started + NPC 204225 + 1353 must have a compiled route,QUEST_Q2321.html#select2: 把褪色的信给他看。,UNRESOLVED,UNRESOLVED,visible client action has no route; client does not prove its response page or state side effect
2321,QUEST_Q2321.html,,,,no compiled transition emits this active client page,1353,10000,active client page must be emitted before its buttons can be used,QUEST_Q2321.html#select2_1,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
2321,QUEST_Q2321.html,v1,790018,31,v1 + NPC 790018 + 31 -> v1 + page 2375,2375,1009,v1 + NPC 790018 + 1009 must have a compiled route,QUEST_Q2321.html#select5: 拿出信。,VERIFIED,NOT_NEEDED,
2321,QUEST_Q2321.html,,,,no compiled transition emits this active client page,4,1008,active client page must be emitted before its buttons can be used,QUEST_Q2321.html#ask_quest_accept,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
2322,QUEST_Q2322.html,unaccepted,204368,1002,unaccepted + NPC 204368 + 1002 -> a0b0 + page 1003,1003,1008,a0b0 + NPC 204368 + 1008 must have a compiled route,QUEST_Q2322.html#quest_accept_1: 结束对话。,VERIFIED,NOT_NEEDED,
2322,QUEST_Q2322.html,unaccepted,204368,1003,unaccepted + NPC 204368 + 1003 -> unaccepted + page 1004,1004,1008,unaccepted + NPC 204368 + 1008 must have a compiled route,QUEST_Q2322.html#quest_refuse_1: 结束对话。,VERIFIED,NOT_NEEDED,
2322,QUEST_Q2322.html,complete,204368,31,complete + NPC 204368 + 31 -> complete + page 1011,1011,1007,complete + NPC 204368 + 1007 must have a compiled route,QUEST_Q2322.html#select1: 继续听。,VERIFIED,NOT_NEEDED,
2322,QUEST_Q2322.html,unaccepted,204368,31,unaccepted + NPC 204368 + 31 -> unaccepted + page 1011,1011,1007,unaccepted + NPC 204368 + 1007 must have a compiled route,QUEST_Q2322.html#select1: 继续听。,VERIFIED,NOT_NEEDED,
2322,QUEST_Q2322.html,unaccepted,204368,1012,unaccepted + NPC 204368 + 1012 -> unaccepted + page 1012,1012,,shown server page must exist in the active client HTML action map,QUEST_Q2322.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
2322,QUEST_Q2322.html,a6b4,204368,31,a6b4 + NPC 204368 + 31 -> a6b4 + page 1352,1352,1009,a6b4 + NPC 204368 + 1009 must have a compiled route,QUEST_Q2322.html#select2: 报告结果。,VERIFIED,NOT_NEEDED,
2322,QUEST_Q2322.html,complete,204368,1007,complete + NPC 204368 + 1007 -> complete + page 4,4,1002,complete + NPC 204368 + 1002 must have a compiled route,QUEST_Q2322.html#ask_quest_accept: 接受。,UNRESOLVED,UNRESOLVED,visible client action has no route; client does not prove its response page or state side effect
2322,QUEST_Q2322.html,unaccepted,204368,1007,unaccepted + NPC 204368 + 1007 -> unaccepted + page 4,4,1002,unaccepted + NPC 204368 + 1002 must have a compiled route,QUEST_Q2322.html#ask_quest_accept: 接受。,VERIFIED,NOT_NEEDED,
2322,QUEST_Q2322.html,complete,204368,1007,complete + NPC 204368 + 1007 -> complete + page 4,4,1003,complete + NPC 204368 + 1003 must have a compiled route,QUEST_Q2322.html#ask_quest_accept: 拒绝。,UNRESOLVED,UNRESOLVED,visible client action has no route; client does not prove its response page or state side effect
2322,QUEST_Q2322.html,unaccepted,204368,1007,unaccepted + NPC 204368 + 1007 -> unaccepted + page 4,4,1003,unaccepted + NPC 204368 + 1003 must have a compiled route,QUEST_Q2322.html#ask_quest_accept: 拒绝。,VERIFIED,NOT_NEEDED,
2323,QUEST_Q2323.html,unaccepted,204335,1002,unaccepted + NPC 204335 + 1002 -> started + page 1003,1003,1008,started + NPC 204335 + 1008 must have a compiled route,QUEST_Q2323.html#quest_accept_1: 结束对话。,UNRESOLVED,UNRESOLVED,visible client action has no route; client does not prove its response page or state side effect
2323,QUEST_Q2323.html,,,,no compiled transition emits this active client page,1004,1008,active client page must be emitted before its buttons can be used,QUEST_Q2323.html#quest_refuse_1,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
2323,QUEST_Q2323.html,unaccepted,204335,31,unaccepted + NPC 204335 + 31 -> unaccepted + page 1011,1011,1012,unaccepted + NPC 204335 + 1012 must have a compiled route,QUEST_Q2323.html#select1: 询问申请的是什么。,UNRESOLVED,UNRESOLVED,visible client action has no route; client does not prove its response page or state side effect
2323,QUEST_Q2323.html,,,,no compiled transition emits this active client page,1012,1007,active client page must be emitted before its buttons can be used,QUEST_Q2323.html#select1_1,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
2323,QUEST_Q2323.html,started,204335,31,started + NPC 204335 + 31 -> started + page 2375,2375,39,started + NPC 204335 + 39 must have a compiled route,QUEST_Q2323.html#select5: 拿出急救药材料。,VERIFIED,NOT_NEEDED,
2323,QUEST_Q2323.html,started,204335,39,started + NPC 204335 + 39 -> started + page 2716,2716,1008,started + NPC 204335 + 1008 must have a compiled route,QUEST_Q2323.html#select6: 结束对话。,UNRESOLVED,UNRESOLVED,visible client action has no route; client does not prove its response page or state side effect
2323,QUEST_Q2323.html,unaccepted,204335,1007,unaccepted + NPC 204335 + 1007 -> unaccepted + page 4,4,1002,unaccepted + NPC 204335 + 1002 must have a compiled route,QUEST_Q2323.html#ask_quest_accept: 接受。,VERIFIED,NOT_NEEDED,
2323,QUEST_Q2323.html,unaccepted,204335,1007,unaccepted + NPC 204335 + 1007 -> unaccepted + page 4,4,1003,unaccepted + NPC 204335 + 1003 must have a compiled route,QUEST_Q2323.html#ask_quest_accept: 拒绝。,VERIFIED,NOT_NEEDED,
2324,QUEST_Q2324.html,unaccepted,,1002,unaccepted + QUEST_ACTION + 1002 -> started + page 1003,1003,,shown server page must exist in the active client HTML action map,QUEST_Q2324.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
2324,QUEST_Q2324.html,reward,204373,-1,reward + NPC 204373 + -1 -> reward + page 1352,1352,,shown server page must exist in the active client HTML action map,QUEST_Q2324.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
2324,QUEST_Q2324.html,started,204373,31,started + NPC 204373 + 31 -> started + page 2375,2375,1009,started + NPC 204373 + 1009 must have a compiled route,QUEST_Q2324.html#select5: 拿出手册。,VERIFIED,NOT_NEEDED,
2324,QUEST_Q2324.html,,,,no compiled transition emits this active client page,4,1008,active client page must be emitted before its buttons can be used,QUEST_Q2324.html#ask_quest_accept,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
2325,QUEST_Q2325.html,unaccepted,204373,1002,unaccepted + NPC 204373 + 1002 -> started + page 1003,1003,1008,started + NPC 204373 + 1008 must have a compiled route,QUEST_Q2325.html#quest_accept_1: 结束对话。,UNRESOLVED,UNRESOLVED,visible client action has no route; client does not prove its response page or state side effect
2325,QUEST_Q2325.html,,,,no compiled transition emits this active client page,1004,1008,active client page must be emitted before its buttons can be used,QUEST_Q2325.html#quest_refuse_1,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
2325,QUEST_Q2325.html,unaccepted,204373,31,unaccepted + NPC 204373 + 31 -> unaccepted + page 1011,1011,1012,unaccepted + NPC 204373 + 1012 must have a compiled route,QUEST_Q2325.html#select1: 继续听。,UNRESOLVED,UNRESOLVED,visible client action has no route; client does not prove its response page or state side effect
2325,QUEST_Q2325.html,,,,no compiled transition emits this active client page,1012,1007,active client page must be emitted before its buttons can be used,QUEST_Q2325.html#select1_1,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
2325,QUEST_Q2325.html,started,204373,31,started + NPC 204373 + 31 -> started + page 2375,2375,39,started + NPC 204373 + 39 must have a compiled route,QUEST_Q2325.html#select5: 拿出书。,VERIFIED,NOT_NEEDED,
2325,QUEST_Q2325.html,started,204373,39,started + NPC 204373 + 39 -> started + page 2716,2716,1008,started + NPC 204373 + 1008 must have a compiled route,QUEST_Q2325.html#select6: 结束对话。,UNRESOLVED,UNRESOLVED,visible client action has no route; client does not prove its response page or state side effect
2325,QUEST_Q2325.html,unaccepted,204373,1007,unaccepted + NPC 204373 + 1007 -> unaccepted + page 4,4,1002,unaccepted + NPC 204373 + 1002 must have a compiled route,QUEST_Q2325.html#ask_quest_accept: 接受。,VERIFIED,NOT_NEEDED,
2325,QUEST_Q2325.html,unaccepted,204373,1007,unaccepted + NPC 204373 + 1007 -> unaccepted + page 4,4,1003,unaccepted + NPC 204373 + 1003 must have a compiled route,QUEST_Q2325.html#ask_quest_accept: 拒绝。,VERIFIED,NOT_NEEDED,
2326,QUEST_Q2326.html,unaccepted,204329,1002,unaccepted + NPC 204329 + 1002 -> a0b0c0 + page 1003,1003,1008,a0b0c0 + NPC 204329 + 1008 must have a compiled route,QUEST_Q2326.html#quest_accept_1: 结束对话。,VERIFIED,NOT_NEEDED,
2326,QUEST_Q2326.html,unaccepted,204329,1003,unaccepted + NPC 204329 + 1003 -> unaccepted + page 1004,1004,1008,unaccepted + NPC 204329 + 1008 must have a compiled route,QUEST_Q2326.html#quest_refuse_1: 结束对话。,VERIFIED,NOT_NEEDED,
2326,QUEST_Q2326.html,unaccepted,204329,31,unaccepted + NPC 204329 + 31 -> unaccepted + page 1011,1011,1007,unaccepted + NPC 204329 + 1007 must have a compiled route,QUEST_Q2326.html#select1: 点头。,VERIFIED,NOT_NEEDED,
2326,QUEST_Q2326.html,unaccepted,204329,1012,unaccepted + NPC 204329 + 1012 -> unaccepted + page 1012,1012,,shown server page must exist in the active client HTML action map,QUEST_Q2326.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
2326,QUEST_Q2326.html,a4b4c2,204329,31,a4b4c2 + NPC 204329 + 31 -> a4b4c2 + page 1352,1352,1009,a4b4c2 + NPC 204329 + 1009 must have a compiled route,QUEST_Q2326.html#select2: 报告结果。,VERIFIED,NOT_NEEDED,
2326,QUEST_Q2326.html,unaccepted,204329,1007,unaccepted + NPC 204329 + 1007 -> unaccepted + page 4,4,1002,unaccepted + NPC 204329 + 1002 must have a compiled route,QUEST_Q2326.html#ask_quest_accept: 接受。,VERIFIED,NOT_NEEDED,
2326,QUEST_Q2326.html,unaccepted,204329,1007,unaccepted + NPC 204329 + 1007 -> unaccepted + page 4,4,1003,unaccepted + NPC 204329 + 1003 must have a compiled route,QUEST_Q2326.html#ask_quest_accept: 拒绝。,VERIFIED,NOT_NEEDED,
2327,QUEST_Q2327.html,unaccepted,204330,1002,unaccepted + NPC 204330 + 1002 -> a0b0c0d0 + page 1003,1003,1008,a0b0c0d0 + NPC 204330 + 1008 must have a compiled route,QUEST_Q2327.html#quest_accept_1: 结束对话。,VERIFIED,NOT_NEEDED,
2327,QUEST_Q2327.html,unaccepted,204330,1003,unaccepted + NPC 204330 + 1003 -> unaccepted + page 1004,1004,1008,unaccepted + NPC 204330 + 1008 must have a compiled route,QUEST_Q2327.html#quest_refuse_1: 结束对话。,VERIFIED,NOT_NEEDED,
2327,QUEST_Q2327.html,unaccepted,204330,31,unaccepted + NPC 204330 + 31 -> unaccepted + page 1011,1011,1012,unaccepted + NPC 204330 + 1012 must have a compiled route,QUEST_Q2327.html#select1: 继续听。,VERIFIED,NOT_NEEDED,
2327,QUEST_Q2327.html,unaccepted,204330,1012,unaccepted + NPC 204330 + 1012 -> unaccepted + page 1012,1012,1007,unaccepted + NPC 204330 + 1007 must have a compiled route,QUEST_Q2327.html#select1_1: 点头。,VERIFIED,NOT_NEEDED,
2327,QUEST_Q2327.html,a3b3c2d2,204330,31,a3b3c2d2 + NPC 204330 + 31 -> a3b3c2d2 + page 1352,1352,1009,a3b3c2d2 + NPC 204330 + 1009 must have a compiled route,QUEST_Q2327.html#select2: 报告结果。,VERIFIED,NOT_NEEDED,
2327,QUEST_Q2327.html,unaccepted,204330,1007,unaccepted + NPC 204330 + 1007 -> unaccepted + page 4,4,1002,unaccepted + NPC 204330 + 1002 must have a compiled route,QUEST_Q2327.html#ask_quest_accept: 接受。,VERIFIED,NOT_NEEDED,
2327,QUEST_Q2327.html,unaccepted,204330,1007,unaccepted + NPC 204330 + 1007 -> unaccepted + page 4,4,1003,unaccepted + NPC 204330 + 1003 must have a compiled route,QUEST_Q2327.html#ask_quest_accept: 拒绝。,VERIFIED,NOT_NEEDED,
2328,QUEST_Q2328.html,unaccepted,204330,1002,unaccepted + NPC 204330 + 1002 -> started + page 1003,1003,1008,started + NPC 204330 + 1008 must have a compiled route,QUEST_Q2328.html#quest_accept_1: 结束对话。,UNRESOLVED,UNRESOLVED,visible client action has no route; client does not prove its response page or state side effect
2328,QUEST_Q2328.html,,,,no compiled transition emits this active client page,1004,1008,active client page must be emitted before its buttons can be used,QUEST_Q2328.html#quest_refuse_1,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
2328,QUEST_Q2328.html,unaccepted,204330,31,unaccepted + NPC 204330 + 31 -> unaccepted + page 1011,1011,1007,unaccepted + NPC 204330 + 1007 must have a compiled route,QUEST_Q2328.html#select1: 继续听。,VERIFIED,NOT_NEEDED,
2328,QUEST_Q2328.html,started,204330,31,started + NPC 204330 + 31 -> started + page 2375,2375,39,started + NPC 204330 + 39 must have a compiled route,QUEST_Q2328.html#select5: 拿出艾卡的触手。,VERIFIED,NOT_NEEDED,
2328,QUEST_Q2328.html,started,204330,39,started + NPC 204330 + 39 -> started + page 2716,2716,1008,started + NPC 204330 + 1008 must have a compiled route,QUEST_Q2328.html#select6: 结束对话。,UNRESOLVED,UNRESOLVED,visible client action has no route; client does not prove its response page or state side effect
2328,QUEST_Q2328.html,unaccepted,204330,1007,unaccepted + NPC 204330 + 1007 -> unaccepted + page 4,4,1002,unaccepted + NPC 204330 + 1002 must have a compiled route,QUEST_Q2328.html#ask_quest_accept: 接受。,VERIFIED,NOT_NEEDED,
2328,QUEST_Q2328.html,unaccepted,204330,1007,unaccepted + NPC 204330 + 1007 -> unaccepted + page 4,4,1003,unaccepted + NPC 204330 + 1003 must have a compiled route,QUEST_Q2328.html#ask_quest_accept: 拒绝。,VERIFIED,NOT_NEEDED,
2329,QUEST_Q2329.html,unaccepted,204332,1002,unaccepted + NPC 204332 + 1002 -> started + page 1003,1003,1008,started + NPC 204332 + 1008 must have a compiled route,QUEST_Q2329.html#quest_accept_1: 结束对话。,UNRESOLVED,UNRESOLVED,visible client action has no route; client does not prove its response page or state side effect
2329,QUEST_Q2329.html,,,,no compiled transition emits this active client page,1004,1008,active client page must be emitted before its buttons can be used,QUEST_Q2329.html#quest_refuse_1,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
2329,QUEST_Q2329.html,unaccepted,204332,31,unaccepted + NPC 204332 + 31 -> unaccepted + page 1011,1011,1007,unaccepted + NPC 204332 + 1007 must have a compiled route,QUEST_Q2329.html#select1: 点头。,VERIFIED,NOT_NEEDED,
2329,QUEST_Q2329.html,started,204332,31,started + NPC 204332 + 31 -> started + page 2375,2375,39,started + NPC 204332 + 39 must have a compiled route,QUEST_Q2329.html#select5: 拿出蜘蛛的卵。,VERIFIED,NOT_NEEDED,
2329,QUEST_Q2329.html,started,204332,39,started + NPC 204332 + 39 -> started + page 2716,2716,1008,started + NPC 204332 + 1008 must have a compiled route,QUEST_Q2329.html#select6: 结束对话。,UNRESOLVED,UNRESOLVED,visible client action has no route; client does not prove its response page or state side effect
2329,QUEST_Q2329.html,unaccepted,204332,1007,unaccepted + NPC 204332 + 1007 -> unaccepted + page 4,4,1002,unaccepted + NPC 204332 + 1002 must have a compiled route,QUEST_Q2329.html#ask_quest_accept: 接受。,VERIFIED,NOT_NEEDED,
2329,QUEST_Q2329.html,unaccepted,204332,1007,unaccepted + NPC 204332 + 1007 -> unaccepted + page 4,4,1003,unaccepted + NPC 204332 + 1003 must have a compiled route,QUEST_Q2329.html#ask_quest_accept: 拒绝。,VERIFIED,NOT_NEEDED,
